pkParish,Parish,Website,Address,Email,PhoneNumber,ArchdioceseID
893,Divine Mercy Parish,https://www.divinemercysm.org,"{""Worship Site"": ""800 Marquette Avenue South, Milwaukee, WI 53172"",""Parish Office & School Site"": ""695 College Avenue South, Milwaukee, WI 53172""}",dmparish@divinemercysm.org,,0
894,Divine Savior & Our Lady of the Lakes Catholic Cluster,https://www.dsoll.org/,,,(262) 692-9994,0
895,St. Dominic Catholic Parish,https://www.stdominic.net,"18255 W. Capitol Drive, Brookfield, WI 53045",info@stdominic.net,(262) 781-3480,0
896,Sheboygan North Catholic Parishes,https://www.sheboygannorthcatholicparishes.org,"807 Superior Ave., Sheboygan, WI 53081",petriem@sheboygannorthparishes.org,(920) 458-7721,0
897,St. Edward Parish,https://www.saintedwardracine.org,"1401 Grove Ave. Racine, WI 53405",saintedwards@cccracine.org,(262) 636-8040,0
898,St. Elizabeth Ann Seton,https://www.mystelizabeth.com,"12700 W Howard Ave. New Berlin, WI 53151",,(262) 782-6760,0
899,Saint Monica Parish,https://www.stme.church,"5681 N. Santa Monica Boulevard, Whitefish Bay, WI 53217",smoffice@stme.church,(414) 332-1576,0
900,St. Francis Borgia Catholic Church,https://www.SaintFrancisBorgia.org,"1375 Covered Bridge Road, Cedarburg, WI 53012",,(262) 377-1070,0
901,St. Francis de Sales,https://www.sfdslg.org,"148 W. Main Street, Lake Geneva, WI 53147",,(262) 248-8524,0
902,St. Francis of Assisi Parish,https://www.stfrancismil.org,"1937 N. Vel R. Phillips Avenue Milwaukee, WI 53212",stfrancismil@gmail.com,(414) 374-5750,0
903,Kenosha-Racine County Line Catholic Parishes,https://www.krcatholics.org/,"{""St. Robert Bellarmine"": ""3320 S Colony Ave, Union Grove, WI 53182"",""St. Francis Xavier"": ""1704 240 Ave, Kansasville, WI 53139""}",,(262) 878-3476,0
904,Congregation of the Great Spirit,https://www.greatspirit.net/,"1000 W. Lapham Milwaukee, WI 53204",greatspirit59@yahoo.com,(414) 672-6989,0
905,Good Shepherd,https://www.mygoodshepherd.org,"N88W17658 Christman Road, Menomonee Falls, WI, USA",office@mygoodshepherd.org,(262) 255-2035,0
906,St. Gabriel Parish,https://www.stgabrielhubertus.org,"1200 Saint Gabriel Way, Hubertus, WI 53033",jsheehan@stgabrielhubertus.org,(262) 628-1141,0
907,Saint Gregory the Great Catholic Church and School,https://www.stgregsmil.org,,,(414) 543-8292,0
908,Holy Angels Catholic Church,https://www.hawb.org,"138 N. 8th Ave. West Bend, WI 53095",holyangelswb@gmail.com,(262) 334-3038,0
909,Holy Apostles Parish,https://www.hanb.org,"16000 W. National Ave, New Berlin, WI 53151",info@hanb.org,(262) 786-7330,0
910,Holy Family Catholic Church,https://www.hffdl.org,"271 Fourth Street Way, Fond du Lac, WI 54937",info@hffdl.org,(920) 921-0580,0
911,Holy Trinity Parish,https://www.kewaskumcatholicparishes.org,"305 Main St. PO Box 461, Kewaskum, WI 53040",,,0
912,Holy Trinity Newburg,https://www.holytrinitynewburg.org,"521 Congress Dr. (P.O. Box 16), Newburg, WI 53060",holytrinitynewburgoffice@gmail.com,(262) 675-6256,0
913,St. Anthony & St. Hyacinth Catholic Parishes,https://www.stanthony-sthyacinth.org,"{""St. Anthony"": ""1711 S 9th Street, Milwaukee Wisconsin 53204"",""St. Hyacinth"": ""1414 W. Becher Street, Milwaukee, Wisconsin 53215""}",parishoffice@stanthonymilwaukee.org,,0
914,Church of the Immaculate Conception,https://www.icbayview.org/,"1023 E. Russell Ave, Milwaukee, WI 53207",ICOffice@southshorecatholic.org,(414) 769-2480,0
915,Burlington Lyons Catholic Community,https://www.ourblcc.org,,,,0
916,St. John Cathedral,https://www.stjohncathedral.org,"812 N. Jackson Street Milwaukee, WI 53202",,(414) 276-9814,0
917,St James Catholic Church,https://www.stjames-franklin.org,"7219 S. 27th St. Franklin, WI 53132",,(414) 761-0480,0
918,St. James Catholic Church,https://www.stjames-parish.com/,"W220 N6588 Town Line Rd. Menomonee Falls, WI 53051",stjameschurch@bizwi.rr.com,,0
919,St. James the Less Catholic Parish,https://www.stjamesmukwonago.org,"830 E. Veterans Way, Mukwonago, WI 53149",hittr@stjmuk.org,(262) 363-7615,0
920,St. Jerome,https://www.stjerome.org,"995 S. Silver Lake St. Oconomowoc, WI 53066",churchsec@stjerome.org,(262) 569-3020,0
921,St. John Evangelist Church,https://www.stjohnkohler.org,,,(920) 452-9623,0
922,St. John Neumann,https://www.ccwauk.org,"2400 W. State Road 59, Waukesha, WI",,(262) 922-9285,0
923,St. John Paul II Parish,https://www.stjohnpaulii.weconnect.com,"3329 S. 10th Street, Milwaukee, Wisconsin",petrovicd@sjp2cs.org,(414) 744-3695,0
924,St. John the Baptist,https://www.sjbplymouth.org,"115 Plymouth Street, Plymouth, WI 53073",sjbparish@sjbplymouth.org,(920) 892-4006,0
925,Kenosha-Racine County Line Catholic Parishes,https://www.krcatholics.org,"{""St. Robert Bellarmine"": ""3320 S Colony Ave, Union Grove, WI 53182"",""St. Francis Xavier"": ""1704 240 Ave, Kansasville, WI 53139""}",,(262) 878-3476,0
926,St John the Evangelist Parish,https://www.stjohns-grfd.org,"8500 W. Cold Spring Road ~ Greenfield, WI 53228",mmerkt@stjohns-grfd.org,(414) 321-1965,0
927,St. John XXIII Catholic Parish,https://www.stjohn23rd.org,"{""St. Mary's Church Site"": ""451 N. Johnson St. Port Washington WI"",""St. Peter's Church Site"": ""1800 N. Wisconsin St. Port Washington WI"",""Immaculate Conception Church Site"": ""140 W. Church St. Saukville WI""}",,(262) 284-4266,0
928,St Joseph's Congregation,https://www.stjoesbb.com,"S89 W22650 Milwaukee Ave, Big Bend, WI 53103",,(262) 662-2832,0
929,St. Joseph Catholic Parish,https://www.stjosephgrafton.org,"1619 Washington Street, Grafton, WI 53024",parish@stjosephgrafton.org,(262) 375-6500,0
930,Burlington Lyons Catholic Community,https://www.ourblcc.org,,,,0
931,Saint Joseph Parish,https://www.st-joes.org/,"{""Church"": ""1533 Erie Street, Racine, Wisconsin, 53402"",""Parish Offices"": ""1532 N. Wisconsin Street, Racine, Wisconsin, 53402""}",info@st-joes.org,(262) 633-8284,0
932,St. Joseph Catholic Church,https://www.stjoeschurch.org,,,(920) 324-5400,0
933,St. Joseph Catholic Church,https://www.stjoetosa.com,"12130 W Center St, Wauwatosa, WI 53222",,(414) 771-4626,0
934,St. Jude the Apostle Parish,https://www.stjudeparishwauwatosa.org,"734 Glenview Ave, Wauwatosa, WI 53213",parishoffice@stjudetheapostle.net,(414) 258-8821,0
935,St. Katharine Drexel Catholic Parish,https://www.stkatharinedrexelbd.org,"511 S. Spring St. Beaver Dam, WI 53916",skdpbulletin@stkatharinedrexelbd.org,(920) 887-2082,0
936,St. Lawrence Parish,https://www.stlawrence-parish.com,"4886 Highway 175 Hartford, WI 53027",fr.russ.arnett@stpeterslinger.org,(262) 644-5701,0
937,St. Leonard Catholic Church & School,https://www.stleonards.org/,"W173S7743 Westwood Dr. Muskego, WI 53150-9160",,(262) 679-1773,0
938,St. Louis Parish,https://www.stlouisparishwi.com,"13207 County Road G, Caledonia, Wisconsin, United States",office@stlouisparishwi.com,(262) 835-4533,0
939,St. Lucy Catholic Church,https://www.stlucychurch.org,"3101 Drexel Ave Racine, WI 53403",parishoffice@stlucychurch.org,(262) 554-1801,0
940,St. Luke Catholic Church,https://www.stlukebrookfield.org,"18000 West Greenfield Avenue, Brookfield, Wisconsin",,(262) 782-0032,0
941,Mother of Good Counsel Parish,https://www.mgcparish.org/,"MGC is located at the corners of Lisbon Avenue, Burleigh, and 70th Street on the Westside of Milwaukee.",,(414) 442-7600,0
942,Mother of Perpetual Help,https://www.mphwa.org/,"{""East Site"": ""2322 S 106th Street, West Allis, WI 53227"",""West Site"": ""1212 S 117th Street, West Allis, WI 53214""}",,(414) 453-5192,0
943,St. Margaret Mary Catholic Parish,https://www.stmmp.org,"3970 N. 92nd St. Milwaukee, WI 53222-1301",adminasst@stmmp.org,,0
944,Saint Mark's Parish,https://www.stmark-kenosha.org,"7117 14th Ave, Kenosha, WI 53143",,(262) 771-7368,0
945,St. Martin of Tours Parish,https://www.stmoftours.org,"7963 S. 116th Street, Franklin, WI",parish@stmoftours.org,(414) 425-1114,0
946,St. Mary Catholic Faith Community,https://www.stmaryhc.org,"9520 W. Forest Home Avenue, Hales Corners, Wisconsin 53130",,(414) 425-2174,0
947,St. Mary Catholic Church,https://www.stmarycatholic.org,"7307 40th Avenue Kenosha, WI 53142-1996",,(262) 694-6018,0
948,St. Mary and Sons of Zebedee,https://www.smsoz.org/,"{""St. Mary"": ""699 Milwaukee Street, Lomira, WI 53048"",""Sons of Zebedee"": ""W5882 Church Road, Fond du Lac, WI 54937""}",stmarylomira@gmail.com,,0
949,St. Mary by the Lake Catholic Church,https://www.stmarybythelake.org,"Caledonia, WI",,(262) 639-3616,0
950,St. Mary,https://www.stmaryparish.net,"N89W16297 Cleveland Ave. Menomonee Falls, WI 53051",,(262) 251-0220,0
951,St. Mary of the Hill Parish,https://www.stmaryhh.org,"1515 Carmel Rd, Hubertus, WI 53033","{""Pastor"": ""pastor@stmaryhh.org"",""Pastoral Assistant"": ""pastorala@stmaryhh.org"",""Secretary"": ""secretary@stmaryhh.org"",""Youth Minister"": ""ym@stmaryhh.org"",""Child Minister"": ""child@stmaryhh.org"",""Communication Coordinator"": ""communication@stmaryhh.org"",""Bookkeeper"": ""bkkeeper@stmaryhh.org"",""Visitation Ministry"": ""vm@stmaryhh.org"",""Music Coordinator"": ""music@stmaryhh.org""}",,0
952,St. Matthew Catholic Church,https://www.stmatthewofcsport.org/,"406 E. Main Street, PO Box 740, Campbellsport, WI 53010",parishoffice@stmattcport.org,(920) 533-4441,0
953,St. Matthew Parish,https://www.stmattocparish.org,"9303 S. Chicago Rd Oak Creek, WI 53154",parish@stmattoc.org,(414) 762-4200,0
954,St. Matthias Parish,https://www.stmatthias-milw.org,"9306 W Beloit Rd, Milwaukee, WI 53227",info@stmatthias-milw.org,(414) 321-0893,0
955,St. Michael and St. Rose of Lima Catholic Parishes,https://www.stmichael-strose.org,"{""St. Rose of Lima"": ""3005 W Michigan Street, Milwaukee, WI 53208"",""St. Michael"": ""1445 N 24th Street, Milwaukee, WI 53205""}",stmichaelstrose@gmail.com,,0
956,Saint Monica Parish,https://www.st-monica.org,"5681 North Santa Monica Boulevard, Whitefish Bay, WI, 53217, United States",SMOFFICE@STME.CHURCH,(414) 332-1576,0
957,Nativity of the Lord Catholic Church,https://www.nativitycudahy.org,"3672 E Plankinton Ave, Cudahy, WI 53110",,(414) 482-2920,0
958,Panther Catholic,https://www.panthercatholic.com/,"3001 N. Downer Ave., Shorewood, WI 53211",amy@panthercatholic.com,,0
959,Old Saint Mary Parish,https://www.oldsaintmary.org,"844 N Broadway, Milwaukee, WI 53202",,(414) 271-6180,0
960,Our Lady of Divine Providence,https://www.ourladyofdivineprovidence.org,"2600 N Bremen St, Milwaukee, WI 53212",cgriesel@ffpmke.org,(414) 264-0049,0
961,Our Lady of Guadalupe & St. Patrick\u2019s Parishes,https://www.guadalupe-stpatrick.com/,"723 W Washington St, Milwaukee, WI 53204, US",parish@guadalupe-stpatrick.org,(414) 645-7624,0
962,Our Lady of Lourdes,https://www.ololmke.org,"3722 S. 58th St. Milwaukee, WI 53220",,(414) 545-4316,0
963,Our Lady of Mt. Carmel,https://www.olmckenosha.org/,"5400 19th Ave, Kenosha, WI 53140",,(262) 652-7660,0
964,Our Lady of the Holyland,https://www.ourladyoftheholyland.org,"{""Mt. Calvary"": {""Street"": ""308 S. County W"",""City"": ""Mt. Calvary"",""State"": ""WI"",""Zip"": ""53057""},""Johnsburg"": {""Street"": ""N9288 Hwy. W"",""City"": ""Malone"",""State"": ""WI"",""Zip"": ""53049""}}","{""Mt. Calvary"": ""llemke@ourladyoftheholyland.org"",""Johnsburg"": ""thorn@ourladyoftheholyland.org""}",,0
965,Divine Savior & Our Lady of the Lakes Catholic Cluster,https://www.dsoll.org,,,(262) 692-9994,0
966,Our Lady Queen of Peace,https://www.ourladyqueenofpeaceparish.org,"3222 South 29th St. Milwaukee, WI 53215",parish@olqpmke.org,(414) 672-0313,0
967,Saints Peter & Paul Catholic Parish,https://www.ssppmilw.org,"2490 N Cramer Street, Milwaukee, WI 53211",mkababik@ffpmke.org,(414) 962-2443,0
968,Our Lady of Guadalupe & St. Patrick\u2019s Parishes,https://www.guadalupe-stpatrick.com,"723 W Washington St, Milwaukee, WI 53204, US",parish@guadalupe-stpatrick.org,(414) 645-7624,0
969,St. Patrick Parish,https://www.stpatrickracine.com,,,(262) 632-8808,0
970,St. Patrick Catholic Church,https://www.stpatrickwhitewater.org/,,,(262) 473-3143,0
971,St. Paul Catholic Church,https://www.saintpaulmke.org/,"1720 E Norwich Ave, Milwaukee, WI 53207",,(414) 482-2920,0
972,St. Paul the Apostle Parish,https://www.stpaulracine.org/,"Spring St, Mt. Pleasant, WI",tclowney@stpaulracine.org,(262) 886-0530,0
973,St. Peter's Parish,https://www.stpeterskenosha.com,"2224 30th Avenue, Kenosha, WI 53144",stpkenosha@gmail.com,(262) 551-9004,0
974,St. Peter Catholic Congregation,https://www.stpeterslinger.org,208 E. Washington St.,,(262) 644-8083,0
975,St. Pius X Parish Community,https://www.stpiusparish.org,"2506 Wauwatosa Avenue, Wauwatosa, Wi 53213",,(414) 453-3875,0
976,Queen of Apostles Church,https://www.queenofapostles.net,"Pewaukee, Wisconsin",,(262) 691-1535,0
977,Resurrection Catholic Parish,https://www.resurrectionallenton.org,"209 Main Street, P.O. Box 96, Allenton, WI 53002",office@resurrectionallenton.org,,0
978,St. Richard of Chichester Parish,https://www.strichard-parish.org,"1509 Grand Avenue, Racine, Wisconsin 53403",info@strichard-parish.org,(262) 637-8374,0
979,St. Rita Parish,https://www.st-ritas.org,"4339 Douglas Avenue, Racine, WI 53402",,(262) 639-3223,0
980,St. Robert Catholic Church,https://www.strobert.org,"4019 N. Farwell Ave., Shorewood, WI 53211",ddannecker@strobert.org,(414) 332-1164,0
981,St. Roman Parish,https://www.stromans.com,"1710 W. Bolivar Avenue, Milwaukee, WI 53221",,(414) 282-9063,0
982,St. Michael and St. Rose of Lima Catholic Parishes,https://www.stmichael-strose.org/,"{""St. Rose of Lima"": {""Church"": ""3005 W Michigan Street, Milwaukee, WI 53208"",""Parish Center & Office"": ""540 N 31st St, Milwaukee, WI 53208""},""St. Michael"": {""Church and Office"": ""1445 N 24th Street, Milwaukee, WI 53205""}}",stmichaelstrose@gmail.com,,0
983,Sacred Heart Parish,https://www.sheart.org,"Horicon, WI",,(920) 485-0694,0
984,Sacred Heart,https://www.sacredheartracine.com,"2201 Northwestern Avenue, Racine 53404",shracine@shracine.org,(262) 634-5526,0
985,Sacred Heart Croatian Catholic Parish,https://www.sacredheartmilwaukee.org,"Milwaukee, Wisconsin",,(414) 774-9418,0
986,Sacred Heart of Jesus Catholic Church,https://www.sacredheartwi.org/,"3637 S Kinnickinnic Ave, St. Francis, WI 53235",SHJOffice@southshorecatholic.org,(414) 489-2806,0
987,Shepherd of the Hills Catholic Parish,https://www.sothparish.org,,,(920) 477-3201,0
988,St. Sebastian Parish,https://www.saintsebastianonline.net,"5400 W. Washington Blvd. Milwaukee, WI 53208",saintsebs@saintsebs.org,(414) 453-1061,0
989,Saint Sebastian,https://www.stsebracine.org/,"3101 Drexel Avenue, Racine WI. 53403",eantrim@stlucychurch.org,(262) 886-4398,0
990,St. Stanislaus Oratory,https://www.institute-christ-king.org/milwaukee-home,"524 W. Historic Mitchell Street, Milwaukee, Wisconsin 53204",ststanislaus@institute-christ-king.org,(414) 226-5490,0
991,Saint Stephen Catholic Church,https://www.saintstephenmil.org,,,(414) 762-0552,0
992,Saint Teresa of Calcutta Catholic Church,https://www.stteresaofcalcutta.org,"{""Location"": ""W314N7462 State Road 83, Hartland, WI 53029"",""Mailing"": ""PO Box 68, North Lake, WI 53064"",""Monches"": ""W302 N9583 O\u2019Neil Road, Hartland""}",Steph.haizel@stteresaofcalcutta.org,(262) 966-2191,0
993,St. Theresa of Avila Catholic Church,https://www.sttheresaeagle.com,"136 W Waukesha Rd Eagle, WI 53119-2026",frjordan@stjmuk.org,(262) 594-5200,0
994,,https://www.stsmaryandrewtheresa.weconnect.com/,"2875 S. James Dr. New Berlin, WI 53151",,(800) 950-9952,0
995,St. Therese Parish,https://www.sainttheresemilwaukee.org/,"9525 W Bluemound Rd, Milwaukee, WI 53226",info@sttheresemke.org,(414) 771-2500,0
996,St. Therese of Lisieux Catholic Church,https://www.st-therese-kenosha.org,"2020 91st St Kenosha, WI 53143",office@st-therese-kenosha.org,(262) 694-4695,0
997,St. Thomas Aquinas,https://www.stthomasaquinasel.org/,"94 North Lincoln Street, Post Office Box 396, Elkhart Lake, WI 53020-0396",parishoffice@stthomasaquinasel.org,(920) 876-2457,0
998,St. Thomas Aquinas Catholic Church,https://www.saintthomaswaterford.org,"305 S First Street Waterford, WI 53185",starectory@saintthomaswaterford.org,(262) 534-2255,0
999,Three Holy Women,https://www.threeholywomenparish.org/,"1716 N Humboldt Ave, Milwaukee, WI 53202",,(414) 271-6577,0
1000,St. Veronica Congregation,https://www.saintveronica.org,"4001 S Whitnall Ave, Milwaukee, WI 53207",,(414) 482-2920,0
1001,St. Vincent Pallotti,https://www.stvincentpallotti.org,"{""West Church"": ""201 N. 76th St, Milwaukee, WI 53213"",""East Church"": ""5424 W. Bluemound Rd, Milwaukee, WI 53208""}",,(414) 453-5344,0
1002,St. Edmund Campion Parish,https://www.stedmundcampionparish.org,,,,0
1003,ALL SAINTS CATHOLIC CHURCH,https://www.allsaintscatholicparish.org,"2559 S Federal Blvd, Denver, CO 80219",office@churchofallsaints.comcastbiz.net,(303) 922-3758,0
1004,All Souls Catholic Parish,https://www.allsoulscatholic.org,"4950 S Logan St Englewood, CO 80113",allsouls@allsoulscatholic.org,(303) 789-0007,0
1005,Annunciation Catholic Church,https://www.annunciationdenver.org,"3601 Humboldt St, Denver, CO 80205",Annunciation@LukeOne26.org,(303) 296-1024,0
1006,Ascension Catholic Parish,https://www.acpden.com,"14050 Maxwell Place, Denver, CO 80239",dannorwick@gmail.com,(303) 373-4950,0
1007,Assumption of the Blessed Virgin Mary Catholic Parish & School,https://www.assumptiondenver.com,"2361 East 78th Avenue, Denver, CO 80229",mjfontaine@assumptiondenver.org,(303) 288-2442,0
1008,ST. CLARE\u2019S,https://www.stclareparish.com,"31622 US Hwy 6, Edwards, CO 81632",admin@stclareparish.com,(970) 926-8980,0
1009,Blessed Sacrament Church,https://www.blessedsacrament.net,"1912 Eudora St., Denver CO 80220",m.black@bscs-denver.net,(303) 355-7361,0
1010,Cathedral Basilica of the Immaculate Conception,https://www.denvercathedral.org,"Colfax & Logan, 1535 Logan St., Denver, CO 80203",office@denvercathedral.org,(303) 831-7010,0
1011,Christ On The Mountain,https://www.christonthemountain.net,"13922 W. Utah Avenue, Lakewood, CO 80228",,(303) 988-2222,0
1012,Christ The King Roman Catholic Church,https://www.christthekingdenver.org,"830 Elm Street, Denver, CO, 80220",churchoffice@christthekingdenver.org,(303) 388-1643,0
1013,Christ the King Catholic Parish,https://www.ctkevergreen.com,"4291 Evergreen Parkway, Evergreen, CO 80439",ctkrectory@ctkevergreen.com,(303) 674-3155,0
1014,Our Lady of Peace,https://www.summitcatholic.org,"89 Smith Ranch Rd, Silverthorne, CO 80498",parishoffice@summitcatholic.org,(970) 668-0250,0
1015,Cur\u00e9 d'Ars Catholic Church,https://www.curedars.org/,"3201 Dahlia St., Denver, CO 80207",curedarschurchoffice@gmail.com,(303) 322-1119,0
1016,Good Shepherd,https://www.goodshepherdchurchdenver.org,"2626 E 7th Avenue Pkwy, Denver, CO 80206",Parishinfo@goodshepherddenver.org,(303) 322-7706,0
1017,Guardian Angels Catholic Church,https://www.meadangels.org,"109 S. 3rd Street Mead, CO 80542",info@meadangels.org,(970) 535-0721,0
1018,Holy Cross Catholic Church,https://www.holycrossthornton.com,"9371 Wigham St, Thornton, CO 80229, United States",,(303) 289-2258,0
1019,Holy Family,https://www.holyfamilydenver.com,"4320 Utica Street, Denver, CO 80212",office@holyfamilydenver.com,(303) 455-1664,0
1020,Holy Family Catholic Church,https://www.holyfamilyfc.com,"326 N. Whitcomb Street, Fort Collins, CO 80521",holyfamily.ftcollins@comcast.net,(970) 482-6599,0
1021,Northwest Colorado Tri-Parishes,https://www.nwtriparish.com,"678 School Street, Craig, CO 81625",nwtriparish@gmail.com,(970) 824-5330,0
1022,Sacred Heart & Holy Family Catholic Church,https://www.sacredheartroggen.org,"38044 WCR 16, Roggen, CO 80652",sacredheart@rtebb.net,(303) 849-5313,0
1023,Holy Ghost Church,https://www.holyghostchurch.org,"1900 California St. Denver, CO 80202",office@holyghostchurch.org,(303) 292-1556,0
1024,Holy Name Parish,https://www.holynamedenver.org,"3290 W Milan Ave., Sheridan, CO",office@holynamedenver.org,(303) 781-6093,0
1025,Holy Name,https://www.catholicsteamboat.org,"524 Oak St., Steamboat Springs, CO 80477","[""betsy.johnston@catholicsteamboat.org"",""holyname@catholicsteamboat.org""]",(970) 879-0671,0
1026,Holy Protection of the Mother of God Byzantine Catholic Church,https://www.holyprotection.org,"1201 S Elizabeth St, Denver, CO 80210",admin@holyprotection.org,(720) 910-3084,0
1027,Holy Rosary Catholic Church,https://www.holyrosarydenver.com,"4688 Pearl Street, Denver, CO 80216",info@holyrosarydenver.org,(303) 297-1962,0
1028,Holy Trinity Catholic Church,https://www.htcatholic.org,"7595 Federal Blvd., Westminster, CO 80030",parishoffice@htcatholic.org,(303) 428-3594,0
1029,Light of the World Catholic Church,https://www.lotw.org,"10316 W BOWLES AVE | LITTLETON, CO 80127",info@lotw.org,(303) 973-3969,0
1030,Most Precious Blood Catholic Church,https://www.mpbdenver.org,"2200 S Harrison Street, Denver, CO 80210",parish@mpbdenver.org,(303) 756-3083,0
1031,Mother Cabrini Shrine,https://www.mothercabrinishrine.org,"20189 Cabrini Blvd, Golden CO 80401",,(303) 526-0758,0
1032,Mother of God Catholic Church,https://www.motherofgoddenver.com,"475 Logan Street, Denver, CO 80203",businessmanager@motherofgoddenver.com,(303) 744-1715,0
1033,Nativity of Our Lord Roman Catholic Parish,https://www.nool.us,"900 W. MIDWAY BLVD., BROOMFIELD, CO 80020",e.fadini@nool.us,(303) 469-5171,0
1034,Notre Dame Catholic Parish,https://www.denvernotredame.org,"2190 S Sheridan Blvd. Denver, CO 80219",Info@denvernotredame.org,(303) 935-3900,0
1035,Our Lady Mother of the Church,https://www.parisholmc.org,,,,0
1036,Saint William Catholic Church,https://www.saintwilliamchurch.org/ourmission.html,,admin@saintwilliamchurch.org,,0
1037,Our Lady Of Guadalupe Parish,https://www.ologdenver.org,"1209 West 36th Avenue, Denver CO 80211",guadalupechurch@ologdenver.org,(303) 477-1402,0
1038,Our Lady of Loreto,https://www.ourladyofloreto.org,"18000 East Arapahoe Road, Foxfield, CO 80016",mail@ourladyofloreto.org,(303) 766-3800,0
1039,Our Lady of Lourdes,https://www.lourdesdenver.org,"{""Parish Office"": ""2200 S. Logan St., Denver, CO 80210"",""Church"": ""2298 S. Logan St., Denver, CO 80210""}",admin@lourdesdenver.org,(303) 722-6861,0
1040,Our Lady of Lourdes,https://www.godrushcatholic.org,Georgetown,,,0
1041,Our Lady of Mount Carmel,https://www.ourladymountcarmel.com,"3549 Navajo Street, Denver, CO 80211",,(303) 455-0447,0
1042,Our Lady of Mt. Carmel,https://www.olmcfssp.org,"5612 S Hickory St, Littleton, CO 80120",sacraments@olmcfssp.org,(303) 703-8538,0
1043,Our Lady of Peace,https://www.ourladyofpeacegreeley.org,"220 14th AVENUE, GREELEY, CO 80631",olpgreeley@gmail.com,(970) 353-1747,0
1044,Our Lady of the Pines,https://www.olpconifer.org,"9444 Eagle Cliff Rd, Conifer, CO 80433",office@olpconifer.org,(303) 838-0338,0
1045,Our Lady of the Plains,https://www.ourladyoftheplains.org,"193 W Bijou Ave, Byers, CO 80103",ourladyoftheplains@gmail.com,(303) 822-5880,0
1046,Grand Catholic,https://www.grandcatholic.com,,,,0
1047,Our Lady of the Valley,https://www.ourladyofthevalley.net,,office@ourladyofthevalley.net,(970) 686-5084,0
1048,Queen of Peace Catholic Parish,https://www.queenofpeace.net,,,,0
1049,Queen of Vietnamese Martyrs Parish,https://www.giaoxudenver.org,"4655 Harlan St. Wheat Ridge, CO 80033",BanTinGiaoXu@gmail.com,,0
1050,Risen Christ Catholic Parish,https://www.risenchristchurch.org,"3060 S. Monaco Pkwy, Denver CO 80222",parishinfo@risenchristchurch.org,(303) 758-8826,0
1051,Sacred Heart Catholic Church,https://www.sacredheartdenver.org,"2760 Larimer Street, Denver, CO 80205",FatherEric@SacredHeartDenver.org,(303) 294-9830,0
1052,St. Anthony's Catholic Church,https://www.saintanthonyssterling.org,"Sterling, CO",parish@saintanthonyssterling.org,(970) 926-2821,0
1053,Sacred Heart of Jesus,https://www.shjboulder.org,"1318 Mapleton Ave, Boulder, CO 80304",arvizug@shjboulder.org,(303) 442-6158,0
1054,Sacred Heart of Mary,https://www.sacredheartofmary.org,"6739 South Boulder Road, Boulder, CO 80303",,(303) 494-7572,0
1055,Spirit of Christ Catholic Community,https://www.spiritofchrist.org,"7400 W. 80th Ave., Arvada, CO 80003",welcome@spiritofchrist.org,(303) 422-9173,0
1056,St. Andrew the Apostle & St. John the Evangelist,https://www.stjohnstandrew.org,"{""St. Andrew the Apostle"": ""412 Dexter Street, Wray, CO 80758"",""St. John the Evangelist"": ""508 South Ash, Yuma, CO 80759""}","{""St. Andrew the Apostle"": ""standrewapostlewray@gmail.com"",""St. John the Evangelist"": ""stjohnyuma@gmail.com""}",(970) 332-5858,0
1057,St. Anthony of Padua Catholic Church,https://www.stanthonysdenver.org,"3801 W Ohio Avenue, Denver, CO 80219",office@stanthonysdenver.org,(303) 935-2431,0
1058,St. Bernadette Parish,https://www.stbernadettelakewood.org,"7240 West 12th Avenue, Lakewood, CO 80214",stbernparish@gmail.com,(303) 233-1523,0
1059,St. Cajetan Catholic Church,https://www.stcajetanparish.com,"299 S. Raleigh St., Denver, CO 80219",Officeassistant@stcajetanparish.com,(303) 922-6306,0
1060,St. Catherine of Siena,https://www.saintcatherine.us,"4200 Federal Blvd, Denver, CO 80211",stcatherineofsiena@comcast.net,(303) 455-9090,0
1061,Camp St. Malo,https://www.campstmalo.org,"7400 State Highway 7, Estes Park, CO 80517",bernadette.buches@campstmalo.org,(720) 476-7488,0
1062,St. Clare of Assisi,https://www.catholicparishesofthevalley.org,"31622 US Hwy 6, Edwards, CO 81632",Father.Quera@archden.org,(970) 926-2821,0
1063,St. Dominic Catholic Parish,https://www.stdominicdenver.org,"2905 Federal Blvd, Denver, CO 80211",welcome@stdominicdenver.org,(303) 455-3613,0
1064,St. Elizabeth of Hungary,https://www.stelizabethdenver.org,"1060 St Francis Way, Denver, CO 80204",info@stelizabethdenver.org,(303) 534-4014,0
1065,St. Frances Cabrini,https://www.sfcparish.org,"6673 W Chatfield Ave. Littleton, CO 80128",,(303) 979-7688,0
1066,St. Francis de Sales Denver,https://www.sfdsparishdenver.com,"300 S. Sherman St. Denver, CO 80209",parish@sfdsdenver.net,(303) 744-7211,0
1067,St. Francis of Assisi,https://www.stfrancislongmont.org,"3791 Pike Rd., Longmont, CO 80503",,(303) 772-6322,0
1068,St. Gianna Beretta Molla,https://www.stgiannadenver.org,"6890 Argonne St., Unit B, Denver, CO 80249",,,0
1069,St. Ignatius Catholic Church,https://www.loyoladenver.org,"{""Church"": ""2301 York St, Denver, CO 80205"",""Mailing"": ""2309 N Gaylord St, Denver, CO 80205""}",parish@loyoladenver.org,(303) 322-8042,0
